id_usuario,genero_usuario,edad_usuario,fecha_alta,hora_alta
514067,F,45,02-10-20,4:00:00 PM
513877,M,38,27-02-20,11:23:00 AM
513846,M,30,17-09-19,12:20:00 PM
513824,M,27,17-09-19,12:07:00 PM
513804,M,35,18-09-20,6:08:00 AM
513786,F,41,04-10-20,3:34:00 PM
513693,OTRO,27,12-09-20,3:22:00 PM
513679,M,26,17-09-19,10:28:00 AM
513610,OTRO,38,21-09-20,4:18:00 PM
513389,M,20,16-09-19,10:20:00 PM
513348,M,30,27-02-20,11:23:00 AM
513179,OTRO,39,17-09-20,7:33:00 PM
512602,OTRO,28,17-09-20,8:06:00 PM
512483,OTRO,25,27-02-20,11:23:00 AM
512463,F,27,27-09-20,11:54:00 PM
512262,OTRO,45,19-09-20,10:29:00 AM
512157,F,29,17-09-20,8:42:00 PM
512014,F,28,08-10-20,8:40:00 PM
511990,F,26,21-09-20,11:35:00 AM
511864,OTRO,24,19-09-20,2:04:00 PM
511845,OTRO,36,20-09-20,3:58:00 PM
511759,M,41,16-09-20,10:03:00 AM
511743,OTRO,29,21-09-20,5:58:00 PM
511741,F,44,15-09-20,6:57:00 PM
511683,F,44,03-10-20,12:16:00 PM
511466,M,42,27-02-20,11:23:00 AM
511421,F,25,19-09-20,4:05:00 PM
511327,OTRO,21,18-09-20,6:20:00 PM
511322,M,33,27-02-20,11:23:00 AM
511273,OTRO,25,01-10-20,6:22:00 PM
511208,OTRO,31,29-09-20,1:11:00 PM
510904,OTRO,28,18-09-20,10:22:00 AM
510835,OTRO,24,19-09-20,3:34:00 PM
510741,OTRO,25,24-09-20,1:04:00 PM
510585,F,24,29-09-20,2:41:00 PM
510558,F,31,17-09-20,5:15:00 PM
510320,F,19,06-10-20,10:53:00 AM
510020,F,18,02-10-20,11:12:00 AM
509807,F,34,07-10-20,3:49:00 PM
509802,OTRO,19,16-09-20,2:17:00 PM
509785,M,38,15-09-20,1:07:00 PM
509726,OTRO,31,27-02-20,11:23:00 AM
509684,OTRO,28,20-09-20,11:01:00 AM
509040,F,22,27-09-20,2:36:00 PM
508978,OTRO,34,27-02-20,11:23:00 AM
508897,F,23,01-10-20,4:47:00 PM
508735,OTRO,40,22-09-20,12:26:00 PM
508477,M,41,14-09-19,12:37:00 PM
508358,F,21,04-10-20,5:28:00 PM
507912,F,25,08-10-20,3:27:00 PM
507839,M,36,14-09-19,2:38:00 AM
507735,F,18,12-09-20,5:04:00 PM
507644,OTRO,27,03-10-20,12:37:00 PM
507313,OTRO,34,30-09-20,1:35:00 PM
506924,OTRO,26,05-10-20,8:30:00 PM
506680,OTRO,32,29-09-20,1:39:00 PM
506545,OTRO,42,03-10-20,9:35:00 AM
506469,OTRO,50,06-10-20,4:18:00 PM
506323,OTRO,47,20-09-20,6:28:00 PM
505802,M,22,27-02-20,11:23:00 AM
505731,F,36,30-09-20,1:35:00 PM
505453,M,39,12-09-19,1:02:00 PM
505362,F,32,29-09-20,6:29:00 PM
505328,OTRO,38,14-09-20,5:38:00 PM
505165,F,49,08-10-20,5:45:00 PM
505025,M,38,22-09-20,6:22:00 PM
504959,F,22,16-09-20,7:34:00 PM
504761,M,19,10-09-20,7:13:00 PM
504725,OTRO,31,11-09-20,12:37:00 PM
504681,F,21,11-09-19,6:23:00 PM
504542,OTRO,19,02-10-20,11:08:00 PM
504460,F,38,25-09-20,8:03:00 PM
504318,F,48,17-09-20,7:38:00 PM
504307,OTRO,37,21-09-20,6:51:00 PM
503857,M,54,20-09-20,1:18:00 PM
503769,OTRO,48,19-09-20,2:44:00 PM
503730,OTRO,33,12-09-20,8:09:00 PM
503714,OTRO,42,27-02-20,11:23:00 AM
503697,F,33,28-09-20,10:53:00 AM
503659,F,44,01-10-20,1:03:00 PM
503628,OTRO,22,07-09-20,4:43:00 PM
503248,M,21,14-09-20,3:48:00 PM
502854,F,26,15-09-20,8:10:00 PM
502626,F,30,16-09-20,4:07:00 PM
502490,F,23,15-09-20,7:28:00 AM
501707,M,34,27-02-20,11:23:00 AM
501597,M,30,14-09-20,6:38:00 PM
501499,F,44,15-09-20,9:44:00 AM
501259,OTRO,28,27-02-20,11:23:00 AM
501130,M,29,14-09-20,2:11:00 PM
501037,OTRO,32,22-09-20,5:26:00 PM
500755,F,21,07-10-20,8:11:00 AM
500722,M,19,11-09-20,3:54:00 PM
500524,OTRO,24,27-02-20,11:23:00 AM
500321,F,35,20-09-20,2:56:00 PM
500243,OTRO,51,27-02-20,11:23:00 AM
499998,F,22,08-10-20,7:34:00 PM
499891,OTRO,24,19-09-20,11:26:00 AM
499328,F,35,17-09-20,5:21:00 PM
499209,M,33,07-09-19,3:08:00 PM
499175,F,31,23-09-20,4:06:00 PM
499047,M,32,07-09-19,1:33:00 PM
499033,OTRO,76,29-09-20,2:37:00 PM
499013,F,28,05-10-20,8:49:00 PM
498999,OTRO,36,19-09-20,12:31:00 PM
498970,F,38,19-09-20,12:28:00 PM
498730,F,48,18-09-20,9:08:00 PM
498620,M,58,27-02-20,11:23:00 AM
498530,OTRO,38,26-09-20,5:38:00 PM
498500,M,35,27-02-20,11:23:00 AM
498040,F,35,07-10-20,9:04:00 PM
497636,F,18,07-10-20,10:17:00 AM
497591,M,22,06-09-19,1:39:00 PM
497529,OTRO,28,27-02-20,11:23:00 AM
497418,OTRO,51,26-09-20,4:33:00 PM
497360,F,29,29-09-20,2:50:00 PM
497349,OTRO,37,14-09-20,5:52:00 PM
497221,F,23,16-09-20,3:10:00 PM
496666,F,41,26-09-20,12:55:00 PM
496442,F,34,29-09-20,8:39:00 PM
496163,F,42,25-09-20,8:46:00 PM
495847,OTRO,40,27-09-20,1:12:00 PM
495592,F,31,06-10-20,5:25:00 PM
495591,F,22,04-10-20,3:59:00 PM
495578,OTRO,36,20-09-20,12:24:00 AM
495565,OTRO,49,15-09-20,2:04:00 PM
495348,F,37,04-09-20,2:56:00 PM
494838,F,43,25-09-20,12:41:00 PM
494681,OTRO,34,01-10-20,2:03:00 PM
494655,F,40,24-09-20,10:45:00 AM
494642,M,45,17-09-20,9:54:00 AM
494582,OTRO,35,01-10-20,12:53:00 PM
494332,M,34,27-02-20,11:23:00 AM
494312,OTRO,24,04-10-20,6:04:00 PM
494260,OTRO,24,26-09-20,7:31:00 PM
494257,F,36,15-09-20,5:22:00 PM
494247,M,24,04-09-20,11:19:00 PM
494171,F,52,23-09-20,9:17:00 PM
494008,F,38,04-10-20,12:49:00 PM
493958,OTRO,22,24-09-20,2:56:00 AM
493792,M,63,03-09-19,3:22:00 PM
493618,F,18,14-09-20,5:50:00 PM
493519,F,21,03-09-19,12:49:00 PM
493373,M,24,03-09-19,10:59:00 AM
493356,OTRO,23,22-09-20,4:05:00 PM
493175,M,22,15-09-20,10:23:00 PM
493173,M,32,03-09-19,7:55:00 AM
493120,OTRO,20,01-10-20,9:27:00 AM
493031,OTRO,29,06-10-20,4:34:00 PM
492943,OTRO,30,20-09-20,2:33:00 PM
492921,F,20,27-02-20,11:23:00 AM
492911,OTRO,51,12-09-20,3:47:00 PM
492854,F,20,04-10-20,6:53:00 PM
492595,F,20,28-09-20,1:06:00 PM
492396,OTRO,23,19-09-20,12:06:00 PM
492346,M,38,02-09-19,2:27:00 PM
492173,OTRO,28,29-09-20,2:49:00 PM
492096,F,20,27-02-20,11:23:00 AM
492092,OTRO,26,02-09-19,11:59:00 AM
491908,M,42,14-09-20,3:11:00 PM
491809,M,39,27-02-20,11:23:00 AM
491543,OTRO,30,28-09-20,5:09:00 PM
491221,F,34,04-10-20,11:10:00 AM
491181,M,30,08-09-20,3:06:00 PM
491180,F,33,21-09-20,8:27:00 PM
491129,OTRO,47,04-10-20,10:54:00 AM
491124,F,36,27-02-20,11:23:00 AM
490910,OTRO,31,25-09-20,7:56:00 PM
490629,OTRO,50,19-09-20,7:30:00 PM
490582,F,21,01-09-19,1:35:00 PM
490576,M,34,01-09-19,1:34:00 PM
490574,F,59,19-09-20,3:24:00 PM
490486,OTRO,35,17-09-20,1:20:00 PM
490451,M,32,01-09-19,12:48:00 PM
490198,OTRO,24,26-09-20,7:13:00 PM
489982,OTRO,33,20-09-20,6:23:00 PM
489847,OTRO,40,14-09-20,12:35:00 PM
489774,F,49,24-09-20,2:33:00 PM
489762,F,35,24-09-20,2:34:00 PM
489705,M,19,17-09-20,11:50:00 AM
489570,F,29,27-02-20,11:23:00 AM
489301,F,30,16-09-20,2:38:00 PM
489196,M,46,20-09-20,6:32:00 PM
489084,OTRO,22,14-09-20,3:51:00 PM
488854,F,26,30-09-20,6:58:00 PM
488626,OTRO,28,17-09-20,6:33:00 PM
488422,F,27,16-09-20,12:57:00 PM
488331,F,43,05-10-20,10:31:00 PM
488208,OTRO,41,29-09-20,12:10:00 AM
488084,OTRO,27,17-09-20,1:26:00 PM
488053,F,34,24-09-20,1:59:00 PM
487710,F,24,03-10-20,4:17:00 PM
487504,M,23,25-09-20,2:34:00 PM
487396,OTRO,39,05-10-20,2:53:00 PM
487286,OTRO,22,14-09-20,11:54:00 AM
486741,F,50,29-09-20,11:07:00 PM
486487,OTRO,19,15-09-20,5:12:00 PM
486443,M,21,30-08-19,3:33:00 PM
486390,M,24,30-08-19,3:08:00 PM
486365,OTRO,33,29-09-20,3:50:00 PM
486150,F,23,27-02-20,11:23:00 AM
486123,F,35,20-09-20,2:55:00 PM
485742,M,40,30-08-19,1:53:00 AM
485685,F,25,05-10-20,5:52:00 PM
485571,M,22,24-09-20,2:51:00 PM
485436,OTRO,23,28-09-20,11:17:00 PM
485276,M,34,27-02-20,11:23:00 AM
485108,F,23,24-09-20,6:28:00 PM
484861,F,46,16-09-20,5:02:00 PM
484612,M,26,27-02-20,11:23:00 AM
484298,OTRO,32,28-09-20,6:26:00 PM
483933,OTRO,22,15-09-20,2:46:00 PM
483552,OTRO,60,07-10-20,8:24:00 PM
482875,F,34,14-09-20,8:24:00 PM
482489,M,35,08-10-20,1:13:00 PM
482233,F,30,25-09-20,11:47:00 AM
482184,OTRO,23,05-10-20,10:15:00 AM
482139,OTRO,33,03-10-20,2:30:00 PM
482081,M,19,18-09-20,11:19:00 PM
482059,OTRO,30,03-10-20,8:36:00 PM
481950,F,30,27-08-19,1:16:00 PM
481939,F,38,09-10-20,8:01:00 AM
481530,OTRO,20,13-09-20,11:29:00 AM
481447,M,32,27-02-20,11:23:00 AM
481337,M,24,16-09-20,12:46:00 AM
481246,F,26,03-10-20,12:44:00 PM
481240,F,47,27-02-20,11:23:00 AM
480301,F,49,12-09-20,9:28:00 AM
480224,OTRO,20,07-10-20,12:05:00 PM
480123,F,51,20-09-20,12:52:00 PM
479770,F,34,11-09-20,12:03:00 PM
479546,F,23,27-02-20,11:23:00 AM
479539,F,45,07-10-20,5:38:00 PM
479312,F,34,30-09-20,10:43:00 AM
479263,OTRO,24,17-09-20,11:07:00 AM
478966,F,32,20-09-20,7:27:00 AM
478928,OTRO,22,29-09-20,2:53:00 PM
478914,OTRO,30,20-09-20,1:31:00 PM
478886,F,21,08-10-20,12:39:00 PM
478794,M,49,24-09-20,1:04:00 PM
478776,M,29,25-08-19,4:40:00 PM
478525,F,24,18-09-20,2:41:00 PM
478505,M,27,09-10-20,6:46:00 AM
477807,OTRO,26,01-10-20,10:34:00 AM
477697,OTRO,32,03-10-20,11:45:00 AM
477691,OTRO,24,06-09-20,11:13:00 PM
477574,F,32,03-10-20,12:43:00 PM
477524,F,23,01-10-20,3:29:00 PM
477517,OTRO,35,03-10-20,11:40:00 PM
477255,OTRO,29,04-10-20,11:49:00 AM
477151,F,29,25-08-19,9:27:00 AM
477131,OTRO,27,08-10-20,9:47:00 AM
477029,F,43,04-10-20,6:05:00 PM
476991,OTRO,24,01-10-20,1:14:00 PM
476616,F,34,27-09-20,1:55:00 PM
476522,OTRO,57,25-09-20,8:05:00 PM
476393,F,49,18-09-20,11:24:00 AM
476190,OTRO,25,13-09-20,7:22:00 PM
475970,F,29,04-10-20,9:42:00 AM
475898,F,48,27-02-20,11:23:00 AM
475889,OTRO,34,30-09-20,5:44:00 PM
475854,OTRO,50,16-09-20,5:49:00 PM
475725,OTRO,25,20-09-20,11:03:00 AM
475698,F,32,20-09-20,12:03:00 PM
475510,F,38,13-09-20,11:51:00 PM
475431,OTRO,50,27-09-20,11:14:00 PM
475428,M,30,27-02-20,11:23:00 AM
475255,OTRO,50,21-09-20,12:36:00 PM
475053,F,35,30-09-20,2:11:00 PM
474941,F,54,26-09-20,3:01:00 PM
474653,OTRO,50,24-08-19,1:17:00 AM
474562,F,40,05-10-20,9:03:00 PM
474495,F,30,27-02-20,11:23:00 AM
474245,F,53,23-08-19,6:23:00 PM
474221,M,26,23-08-19,6:10:00 PM
474064,M,22,23-08-19,4:55:00 PM
474019,F,24,16-03-20,3:22:00 PM
473865,F,27,28-09-20,11:01:00 AM
473839,F,50,14-09-20,1:31:00 PM
473745,M,47,15-09-20,1:45:00 PM
473738,F,55,28-09-20,3:17:00 PM
473653,F,24,23-09-20,1:31:00 PM
473204,F,38,18-09-20,2:57:00 PM
472980,F,43,17-09-20,1:57:00 PM
472972,F,23,29-09-20,3:27:00 PM
472760,M,57,22-09-20,5:39:00 PM
472732,F,29,22-08-19,8:27:00 PM
472663,F,46,28-09-20,6:44:00 PM
472562,OTRO,20,27-09-20,4:12:00 PM
472414,F,18,07-10-20,10:30:00 AM
472381,F,27,17-09-20,4:35:00 PM
472242,F,26,28-09-20,9:00:00 PM
472096,F,25,08-10-20,6:47:00 PM
472083,F,58,07-10-20,1:59:00 PM
471657,M,45,02-08-20,5:26:00 PM
471178,OTRO,28,18-09-20,4:08:00 PM
471078,OTRO,37,20-09-20,6:26:00 PM
470972,OTRO,24,27-02-20,11:23:00 AM
470952,M,28,21-08-19,5:07:00 PM
470914,M,29,09-10-20,1:54:00 AM
470740,OTRO,44,11-09-20,4:09:00 PM
470510,F,22,29-09-20,4:36:00 PM
470494,F,65,27-08-20,9:47:00 PM
470481,OTRO,24,21-08-19,1:14:00 PM
470430,OTRO,22,01-10-20,7:32:00 PM
470388,F,21,09-10-20,11:04:00 AM
470215,OTRO,36,16-09-20,4:06:00 PM
470069,F,31,27-02-20,11:23:00 AM
469608,OTRO,21,17-09-20,4:27:00 PM
469581,M,33,20-09-20,4:22:00 PM
469570,OTRO,47,23-09-20,3:48:00 PM
469545,F,26,06-10-20,8:33:00 PM
469330,OTRO,30,30-09-20,12:27:00 PM
469168,OTRO,29,16-09-20,9:05:00 AM
469052,F,37,05-10-20,3:07:00 PM
469015,OTRO,31,02-10-20,11:59:00 AM
468973,OTRO,21,27-09-20,12:16:00 PM
468881,F,34,27-02-20,11:23:00 AM
468812,OTRO,24,30-09-20,8:06:00 PM
468729,OTRO,22,12-03-20,8:17:00 PM
468384,F,26,07-10-20,12:55:00 AM
468343,F,43,10-09-20,10:09:00 AM
468092,F,43,19-08-19,5:45:00 PM
467910,M,22,24-09-20,9:10:00 AM
467816,OTRO,28,01-10-20,1:44:00 PM
467778,F,42,28-09-20,7:14:00 PM
467762,M,17,19-08-19,3:51:00 PM
467599,OTRO,43,02-10-20,4:48:00 PM
467535,M,19,08-10-20,4:40:00 PM
467514,OTRO,25,17-09-20,10:37:00 AM
467384,OTRO,29,28-09-20,4:06:00 PM
467251,OTRO,41,14-09-20,12:06:00 PM
467100,F,40,19-08-19,12:40:00 PM
467030,F,30,19-09-20,4:32:00 PM
466617,M,19,27-02-20,11:23:00 AM
466440,F,36,27-02-20,11:23:00 AM
466366,M,42,27-02-20,11:23:00 AM
466197,F,61,12-09-20,5:46:00 PM
466154,OTRO,30,20-09-20,7:00:00 PM
465962,M,19,27-02-20,11:23:00 AM
465886,F,25,14-09-20,5:46:00 PM
465439,OTRO,61,19-09-20,9:08:00 PM
464715,F,36,17-09-20,6:56:00 PM
464629,OTRO,32,27-02-20,11:23:00 AM
464340,F,22,20-09-20,5:54:00 PM
464283,M,34,23-09-20,11:34:00 PM
464271,F,19,28-09-20,5:27:00 PM
464263,F,30,10-09-20,5:58:00 PM
464195,OTRO,22,18-09-20,3:59:00 PM
464126,M,19,12-09-20,2:31:00 PM
463974,M,28,19-09-20,2:45:00 PM
463846,F,20,28-09-20,12:39:00 PM
463767,OTRO,26,15-09-20,7:02:00 PM
463685,F,32,27-09-20,12:41:00 PM
463677,OTRO,26,30-09-20,7:00:00 PM
463567,F,32,16-09-20,1:51:00 PM
463331,F,49,10-09-20,5:55:00 PM
463200,OTRO,27,05-09-20,1:06:00 PM
463112,OTRO,25,19-09-20,10:12:00 PM
462818,OTRO,18,21-09-20,10:34:00 AM
462677,F,34,27-02-20,11:23:00 AM
462410,F,32,08-10-20,10:40:00 AM
462296,OTRO,22,05-10-20,5:37:00 PM
461971,M,31,16-09-20,1:15:00 PM
461930,F,26,27-02-20,11:23:00 AM
461861,M,26,16-08-19,5:10:00 PM
461732,F,53,26-09-20,11:03:00 AM
461362,M,32,27-02-20,11:23:00 AM
461230,F,31,07-10-20,11:08:00 PM
460847,M,22,16-08-19,1:28:00 AM
460709,F,26,27-02-20,11:23:00 AM
460352,M,25,16-09-20,4:17:00 PM
460106,F,26,03-10-20,1:09:00 AM
459719,F,34,20-09-20,10:41:00 AM
459612,F,24,20-09-20,7:11:00 PM
459590,OTRO,,15-08-19,10:19:00 AM
459438,F,50,14-09-20,1:38:00 PM
459351,M,22,27-02-20,11:23:00 AM
459300,F,20,27-02-20,11:23:00 AM
459222,M,20,16-09-20,7:58:00 PM
459161,F,34,05-10-20,1:37:00 PM
458613,OTRO,21,04-10-20,4:07:00 PM
458492,F,34,24-09-20,3:40:00 PM
458427,F,22,27-02-20,11:23:00 AM
458319,OTRO,41,15-09-20,12:14:00 PM
457893,F,27,03-10-20,3:57:00 PM
457812,F,21,20-09-20,8:42:00 PM
457597,F,45,21-09-20,8:57:00 AM
457543,F,25,30-09-20,10:50:00 PM
457376,M,30,27-02-20,11:23:00 AM
457129,M,30,13-08-19,1:39:00 PM
456862,OTRO,23,27-02-20,11:23:00 AM
456267,M,43,05-10-20,10:10:00 PM
456192,OTRO,32,16-09-20,10:48:00 AM
456130,OTRO,50,15-09-20,5:55:00 PM
456079,OTRO,22,20-09-20,12:59:00 PM
455337,OTRO,24,17-09-20,9:30:00 PM
455231,OTRO,19,20-09-20,4:28:00 PM
455097,F,52,15-09-20,4:02:00 PM
454930,OTRO,44,29-09-20,11:49:00 PM
454900,F,59,27-09-20,10:24:00 AM
454886,F,30,30-09-20,11:28:00 PM
454773,F,41,17-09-20,7:34:00 PM
454686,M,29,29-08-20,1:35:00 AM
454661,F,29,15-09-20,6:48:00 PM
454534,OTRO,25,18-09-20,3:24:00 PM
454520,F,24,16-09-20,6:27:00 PM
454295,F,32,26-09-20,3:31:00 PM
454231,M,17,24-09-20,3:00:00 PM
453919,F,60,05-10-20,10:45:00 AM
453696,M,24,11-08-19,2:11:00 PM
453631,OTRO,20,22-09-20,5:41:00 PM
453535,M,47,12-09-20,11:23:00 AM
453420,F,41,30-09-20,2:48:00 PM
453397,OTRO,22,30-09-20,8:43:00 PM
453303,OTRO,19,11-08-19,12:27:00 PM
453293,M,41,11-08-19,12:24:00 PM
453167,F,31,26-09-20,8:03:00 PM
453119,OTRO,23,03-10-20,7:11:00 PM
453118,OTRO,27,24-09-20,10:41:00 PM
452766,F,51,30-09-20,4:44:00 PM
452592,OTRO,46,30-09-20,12:54:00 PM
452225,OTRO,24,01-10-20,8:24:00 AM
452194,OTRO,50,25-09-20,8:05:00 PM
452193,OTRO,23,07-10-20,5:05:00 PM
452070,OTRO,23,10-08-19,5:48:00 PM
451931,OTRO,54,03-10-20,12:52:00 AM
451824,OTRO,34,03-10-20,12:45:00 PM
451800,OTRO,57,24-09-20,5:07:00 PM
451335,F,21,27-09-20,12:59:00 PM
451185,F,37,27-02-20,11:23:00 AM
450692,OTRO,47,04-10-20,10:39:00 AM
450689,F,39,30-09-20,11:51:00 AM
450495,OTRO,40,06-10-20,11:23:00 AM
450415,OTRO,59,25-09-20,10:13:00 PM
449962,OTRO,26,15-09-20,2:01:00 PM
449847,F,53,09-08-19,6:45:00 PM
449702,F,35,17-09-20,4:50:00 PM
449534,F,57,20-09-20,3:21:00 PM
449284,F,20,08-10-20,9:58:00 AM
448949,M,48,27-02-20,11:23:00 AM
448864,OTRO,38,28-09-20,1:39:00 PM
448797,F,20,27-02-20,11:23:00 AM
448781,F,37,01-10-20,4:10:00 PM
448703,M,29,14-09-20,4:38:00 PM
448615,F,27,06-10-20,4:16:00 PM
448474,F,34,07-10-20,10:03:00 AM
448406,OTRO,26,18-09-20,4:30:00 PM
448300,OTRO,20,05-10-20,4:47:00 PM
448073,OTRO,23,03-10-20,3:32:00 PM
447715,F,44,26-09-20,4:00:00 AM
447061,F,30,03-10-20,6:31:00 PM
446937,F,23,20-09-20,4:38:00 PM
446508,F,54,17-09-20,3:50:00 PM
446405,F,25,20-09-20,1:18:00 PM
446119,F,39,05-10-20,10:48:00 PM
446081,F,31,27-02-20,11:23:00 AM
446029,OTRO,28,27-02-20,11:23:00 AM
445978,F,25,27-02-20,11:23:00 AM
445827,M,28,18-09-20,5:22:00 PM
445468,OTRO,19,07-10-20,12:37:00 AM
445177,OTRO,27,07-10-20,4:29:00 PM
444962,F,21,30-09-20,4:17:00 PM
444859,OTRO,19,20-09-20,3:02:00 PM
444543,OTRO,69,03-10-20,3:10:00 PM
444380,F,20,07-10-20,1:10:00 PM
444362,F,29,06-10-20,9:52:00 PM
444285,OTRO,25,18-09-20,11:03:00 AM
444241,F,32,03-10-20,5:51:00 PM
444093,OTRO,33,03-10-20,4:47:00 PM
443918,F,37,06-08-19,11:29:00 AM
443766,F,25,03-10-20,1:57:00 PM
443449,F,37,14-09-20,3:42:00 PM
443437,F,25,19-09-20,12:23:00 AM
443413,OTRO,41,20-09-20,4:12:00 PM
443383,M,20,05-08-19,9:28:00 PM
443279,M,51,09-10-20,9:41:00 AM
442864,M,48,15-03-20,4:39:00 PM
442538,F,40,09-09-20,3:39:00 PM
442521,OTRO,26,28-09-20,2:05:00 PM
442269,F,61,27-09-20,3:04:00 PM
442079,OTRO,22,20-09-20,10:18:00 AM
441973,F,36,08-10-20,8:15:00 PM
441647,M,34,27-02-20,11:23:00 AM
441614,OTRO,33,30-09-20,2:29:00 AM
441475,OTRO,27,19-09-20,8:35:00 PM
441409,OTRO,34,18-09-20,3:30:00 PM
441341,F,42,29-09-20,9:12:00 AM
441298,F,33,23-08-20,4:19:00 PM
441101,F,28,20-09-20,4:17:00 PM
440922,F,41,05-10-20,4:37:00 PM
440910,M,30,15-09-20,5:56:00 PM
440897,OTRO,34,06-10-20,12:42:00 PM
440712,OTRO,35,27-02-20,11:23:00 AM
440441,M,48,27-02-20,11:23:00 AM
440341,F,27,23-09-20,2:39:00 PM
440159,OTRO,53,27-02-20,11:23:00 AM
440147,M,38,04-08-19,1:01:00 PM
439943,F,30,29-09-20,2:22:00 PM
439915,OTRO,40,30-09-20,8:33:00 AM
439895,F,33,26-09-20,7:55:00 PM
439546,M,21,27-02-20,11:23:00 AM
439519,OTRO,28,21-09-20,6:26:00 PM
439499,M,29,14-09-20,11:21:00 PM
439438,M,39,27-02-20,11:23:00 AM
439211,F,39,29-09-20,2:23:00 PM
439149,OTRO,29,02-10-20,2:56:00 PM
439012,F,25,30-09-20,5:13:00 PM
438623,F,36,07-10-20,10:05:00 PM
438561,M,29,27-02-20,11:23:00 AM
438463,F,27,27-02-20,11:23:00 AM
438353,OTRO,23,03-10-20,11:19:00 AM
437152,M,26,03-08-19,12:34:00 AM
437148,OTRO,27,03-08-19,12:31:00 AM
437061,OTRO,60,17-09-20,11:20:00 AM
436673,F,25,03-10-20,6:05:00 PM
436593,OTRO,26,22-09-20,7:45:00 PM
436511,OTRO,26,17-09-20,5:06:00 PM
436493,OTRO,46,17-09-20,4:12:00 PM
436174,OTRO,30,07-10-20,3:58:00 PM
436137,OTRO,21,02-08-19,2:12:00 PM
436102,OTRO,30,16-09-20,2:37:00 PM
436095,OTRO,48,24-09-20,6:49:00 PM
436080,OTRO,30,06-10-20,3:49:00 PM
436020,F,31,20-09-20,4:30:00 PM
435964,M,21,27-02-20,11:23:00 AM
435838,F,27,27-02-20,11:23:00 AM
435549,OTRO,40,27-09-20,2:48:00 PM
435522,F,19,02-10-20,9:54:00 PM
435375,F,26,01-08-19,10:32:00 PM
435271,F,25,09-10-20,2:24:00 AM
435244,OTRO,23,06-10-20,8:44:00 PM
435243,OTRO,22,08-10-20,8:48:00 PM
435160,M,31,23-09-20,4:04:00 PM
435120,M,29,09-10-20,6:01:00 AM
435030,OTRO,42,22-09-20,5:06:00 PM
434960,M,21,01-08-19,5:39:00 PM
434857,F,46,26-09-20,3:25:00 PM
434661,OTRO,23,21-09-20,11:52:00 AM
434601,M,28,01-08-19,3:07:00 PM
434521,F,19,24-09-20,2:27:00 PM
434161,OTRO,22,06-10-20,9:18:00 PM
434126,F,18,01-08-19,10:35:00 AM
433909,M,26,17-09-20,6:22:00 PM
433770,OTRO,54,16-09-20,4:34:00 PM
433658,F,33,27-02-20,11:23:00 AM
433622,M,24,17-09-20,11:42:00 AM
433600,F,45,27-09-20,1:09:00 PM
433561,OTRO,48,20-09-20,1:20:00 PM
433376,F,39,03-10-20,12:09:00 PM
433316,F,25,19-09-20,6:36:00 PM
433276,OTRO,26,19-09-20,6:29:00 PM
433139,OTRO,30,03-10-20,11:22:00 AM
433128,OTRO,31,30-09-20,7:18:00 PM
433032,OTRO,21,28-09-20,6:03:00 PM
432764,OTRO,21,15-09-20,5:25:00 PM
432609,F,36,15-09-20,12:08:00 PM
432575,OTRO,30,11-09-20,10:37:00 PM
432552,M,22,27-02-20,11:23:00 AM
432549,OTRO,28,28-09-20,5:41:00 PM
432401,F,61,26-09-20,9:11:00 PM
432351,F,33,03-10-20,7:09:00 AM
432241,M,46,27-02-20,11:23:00 AM
432127,F,29,29-09-20,7:52:00 PM
431965,OTRO,39,24-09-20,12:02:00 PM
431880,OTRO,35,14-09-20,3:31:00 PM
431678,F,45,30-07-19,7:57:00 PM
431415,OTRO,26,26-09-20,4:56:00 PM
431374,F,25,20-09-20,5:45:00 PM
431299,M,25,30-07-19,5:03:00 PM
431025,F,23,29-09-20,1:29:00 PM
430972,M,26,18-09-20,2:36:00 PM
430952,OTRO,31,15-09-20,7:14:00 PM
430601,M,23,27-02-20,11:23:00 AM
430493,F,23,27-02-20,11:23:00 AM
430471,F,47,27-02-20,11:23:00 AM
430197,OTRO,29,06-10-20,3:25:00 PM
430177,OTRO,32,17-09-20,10:22:00 AM
430174,F,26,30-07-19,8:34:00 AM
429882,F,22,17-09-20,12:11:00 AM
429862,OTRO,47,15-09-20,3:03:00 PM
429688,M,38,19-03-20,10:44:00 AM
429681,OTRO,24,21-09-20,6:17:00 PM
429109,OTRO,32,18-09-20,4:50:00 PM
428880,M,33,15-09-20,2:07:00 PM
428876,M,23,29-07-19,1:20:00 PM
428754,OTRO,25,01-10-20,4:14:00 PM
428642,F,50,27-02-20,11:23:00 AM
428472,OTRO,34,25-09-20,10:15:00 PM
428155,OTRO,20,31-08-20,5:07:00 PM
428017,OTRO,41,01-10-20,1:23:00 PM
428000,F,60,27-09-20,4:52:00 PM
427849,M,42,27-02-20,11:23:00 AM
427618,OTRO,30,03-10-20,8:44:00 AM
427602,F,31,01-10-20,9:05:00 AM
427587,M,25,27-02-20,11:23:00 AM
427555,OTRO,24,04-10-20,2:32:00 AM
427550,OTRO,37,30-09-20,5:44:00 PM
427295,OTRO,28,03-10-20,4:16:00 PM
427193,M,19,28-07-19,2:37:00 PM
427032,F,40,07-10-20,5:12:00 PM
427012,OTRO,29,26-09-20,10:52:00 AM
426990,F,29,06-10-20,9:19:00 PM
